#contig	Name	Description	start	stop	chr
chr2	ENSG00000118242.15	MREG	215942804	216034096	2
chr2	ENSG00000115425.13	PECR	216038408	216082955	2
chr2	ENSG00000260804.3	LINC01963	216217044	216220192	2
chr2	ENSG00000138375.12	SMARCAL1	216412413	216483031	2
chr2	ENSG00000115457.9	IGFBP2	216632827	216664436	2
chr2	ENSG00000115461.4	IGFBP5	216672104	216695525	2
chr2	ENSG00000079308.16	TNS1	217799788	218002995	2
chr2	ENSG00000223923.1	AC010136.2	217978706	217992615	2
chr2	ENSG00000229754.1	CXCR2P1	218059154	218065729	2
chr2	ENSG00000180871.7	CXCR2	218125288	218137253	2
chr2	ENSG00000163464.7	CXCR1	218162844	218166995	2
chr2	ENSG00000179921.14	GPBAR1	218259495	218263859	2
chr2	ENSG00000127838.13	PNKD	218270391	218346793	2
chr2	ENSG00000158428.3	CATIP	218356855	218368099	2
chr2	ENSG00000225062.1	CATIP-AS1	218366664	218367721	2
chr2	ENSG00000018280.16	SLC11A1	218382028	218396894	2
chr2	ENSG00000074582.12	BCS1L	218658897	218663443	2
chr2	ENSG00000163482.11	STK36	218672740	218702716	2
chr2	ENSG00000135929.8	CYP27A1	218781755	218815293	2
chr2	ENSG00000272555.1	RP11-459I19.1	218818689	218819144	2
chr2	ENSG00000224090.1	AC097468.4	219002214	219015721	2
chr2	ENSG00000181378.13	CFAP65	219002845	219041523	2
chr2	ENSG00000163501.6	IHH	219054419	219060467	2
chr2	ENSG00000272644.1	RP11-33O4.1	219069353	219069809	2
chr2	ENSG00000213901.10	SLC23A3	219161464	219170095	2
chr2	ENSG00000115657.12	ABCB6	219209767	219213240	2
chr2	ENSG00000163521.15	GLB1L	219236669	219245454	2
chr2	ENSG00000127824.13	TUBA4A	219250337	219278170	2
chr2	ENSG00000243910.7	TUBA4B	219253354	219272188	2
chr2	ENSG00000175084.11	DES	219418376	219426739	2
chr2	ENSG00000234638.1	AC053503.6	219425070	219425190	2
chr2	ENSG00000280323.1	AC053503.12	219427476	219429319	2
chr2	ENSG00000072195.14	SPEG	219434845	219498287	2
chr2	ENSG00000144591.18	GMPPA	219498866	219506989	2
chr2	ENSG00000188760.10	TMEM198	219543787	219550595	2
chr2	ENSG00000124006.14	OBSL1	219550741	219571859	2
chr2	ENSG00000123999.4	INHA	219569161	219575713	2
chr2	ENSG00000114923.16	SLC4A3	219627326	219641980	2
chr2	ENSG00000116106.11	EPHA4	221418026	221572358	2
chr2	ENSG00000267034.1	RP11-384O8.1	222317241	222318274	2
chr2	ENSG00000163082.9	SGPP2	222424516	222560948	2
chr2	ENSG00000116120.9	FARSB	222570535	222656337	2
chr2	ENSG00000124003.12	MOGAT1	222671785	222709930	2
chr2	ENSG00000152049.6	KCNE4	223051813	223198399	2
chr2	ENSG00000171951.4	SCG2	223596939	223602503	2
chr2	ENSG00000135919.12	SERPINE2	223975111	224039319	2
chr2	ENSG00000124019.9	FAM124B	224378697	224402085	2
chr2	ENSG00000228446.2	AC073052.1	224499386	224500100	2
chr2	ENSG00000273301.1	RP11-314B1.2	225698539	225703654	2
chr2	ENSG00000169047.5	IRS1	226731316	226799759	2
chr2	ENSG00000081052.11	COL4A4	227002710	227164113	2
chr2	ENSG00000169031.18	COL4A3	227164564	227314792	2
chr2	ENSG00000135917.13	SLC19A3	227685209	227718012	2
chr2	ENSG00000115009.11	CCL20	227813841	227817564	2
chr2	ENSG00000123977.9	DAW1	227871053	227924344	2
chr2	ENSG00000153823.18	PID1	228850525	229271285	2
chr2	ENSG00000187957.7	DNER	229357628	229714558	2
chr2	ENSG00000153832.11	FBXO36	229922301	230013109	2
chr2	ENSG00000163053.10	SLC16A14	230034973	230068999	2
chr2	ENSG00000079263.18	SP140	230203623	230313215	2
chr2	ENSG00000243650.3	RN7SL834P	230507100	230507386	2
chr2	ENSG00000135916.15	ITM2C	230864638	230879248	2
chr2	ENSG00000204128.5	C2orf72	231037489	231049714	2
chr2	ENSG00000135931.17	ARMC9	231198545	231374837	2
chr2	ENSG00000237039.1	AC018738.2	231256096	231256306	2
chr2	ENSG00000224376.1	AC017104.6	231388975	231394991	2
chr2	ENSG00000156966.6	B3GNT7	231395542	231401164	2
chr2	ENSG00000206885.1	SNORA75	231455799	231455936	2
chr2	ENSG00000171596.6	NMUR1	231523159	231530495	2
chr2	ENSG00000277986.1	U4	231711524	231711647	2
chr2	ENSG00000237641.1	RP11-690I21.1	231789480	231789887	2
chr2	ENSG00000251485.1	AC068134.10	232343115	232343344	2
chr2	ENSG00000163283.6	ALPP	232378533	232382889	2
chr2	ENSG00000244280.1	ECEL1P2	232385749	232387457	2
chr2	ENSG00000163286.8	ALPPL2	232406842	232410714	2
chr2	ENSG00000171551.11	ECEL1	232479826	232487828	2
chr2	ENSG00000221944.6	TIGD1	232547967	232550051	2
chr2	ENSG00000115468.11	EFHD1	232606056	232682781	2
chr2	ENSG00000066248.14	NGEF	232878708	233013272	2
chr2	ENSG00000168918.13	INPP5D	233059966	233207903	2
chr2	ENSG00000251791.1	SCARNA6	233288675	233288940	2
chr2	ENSG00000077044.10	DGKD	233354506	233472104	2
chr2	ENSG00000123485.11	HJURP	233833423	233854566	2
chr2	ENSG00000188042.7	ARL4C	234493040	234497053	2
chr2	ENSG00000235529.1	AGAP1-IT1	235505750	235507566	2
chr2	ENSG00000132321.16	IQCA1	236324146	236507542	2
chr2	ENSG00000144476.5	ACKR3	236567786	236582358	2
chr2	ENSG00000163359.15	COL6A3	237324002	237414375	2
chr2	ENSG00000115648.13	MLPH	237485427	237555318	2
chr2	ENSG00000124839.12	RAB17	237574321	237601614	2
chr2	ENSG00000132329.10	RAMP1	237858892	237912114	2
chr2	ENSG00000168427.8	KLHL30	238138721	238152888	2
chr2	ENSG00000178752.15	ERFE	238159007	238168875	2
chr2	ENSG00000144485.10	HES6	238238266	238240662	2
chr2	ENSG00000132326.11	PER2	238244037	238290102	2
chr2	ENSG00000204104.11	TRAF3IP1	238320440	238400900	2
chr2	ENSG00000233608.3	TWIST2	238848031	238910543	2
chr2	ENSG00000222020.2	AC062017.1	239401435	239402364	2
chr2	ENSG00000063660.8	GPC1	240435670	240468078	2
chr2	ENSG00000144504.15	ANKMY1	240479421	240569209	2
chr2	ENSG00000142327.12	RNPEPL1	240565803	240581372	2
chr2	ENSG00000172478.17	C2orf54	240886047	240896889	2
chr2	ENSG00000226321.5	CROCC2	240906329	240993311	2
chr2	ENSG00000233392.5	AC104809.4	240954616	240967344	2
chr2	ENSG00000223991.1	AC104809.2	240981514	240986072	2
chr2	ENSG00000162804.13	SNED1	240998837	241094596	2
chr2	ENSG00000225521.1	AC005237.4	241015598	241033603	2
chr2	ENSG00000223374.1	AC005104.3	241351339	241351715	2
chr2	ENSG00000176720.4	BOK	241558720	241574138	2
chr2	ENSG00000273113.1	RP11-367H1.1	241581921	241582726	2
chr2	ENSG00000168393.12	DTYMK	241675741	241686991	2
chr2	ENSG00000235351.1	AC114730.11	241724614	241724988	2
chr2	ENSG00000235151.1	AC114730.2	241844379	241845036	2
chr2	ENSG00000188389.10	PDCD1	241849880	241858908	2
chr2	ENSG00000188011.5	RTP5	241869599	241873823	2
chr2	ENSG00000237940.3	LINC01238	241970682	241977276	2
chr3	ENSG00000134121.9	CHL1	196595	409417	3
chr3	ENSG00000224239.1	AC090044.2	857123	858091	3
chr3	ENSG00000134115.12	CNTN6	1092575	1404217	3
chr3	ENSG00000144619.14	CNTN4	2098812	3057956	3
chr3	ENSG00000091181.19	IL5RA	3066325	3126613	3
chr3	ENSG00000271870.1	RP11-97C16.1	3152941	3153423	3
chr3	ENSG00000175928.5	LRRN1	3799436	3847703	3
chr3	ENSG00000170364.12	SETMAR	4303303	4317567	3
chr3	ENSG00000231249.1	ITPR1-AS1	4490890	4493163	3
chr3	ENSG00000235831.6	BHLHE40-AS1	4896808	4979961	3
chr3	ENSG00000134107.4	BHLHE40	4979115	4985323	3
chr3	ENSG00000071282.11	LMCD1	8501706	8574673	3
chr3	ENSG00000182533.6	CAV3	8733799	8841808	3
chr3	ENSG00000180914.10	OXTR	8750407	8769628	3
chr3	ENSG00000196220.15	SRGAP3	8980590	9330596	3
chr3	ENSG00000228723.6	SRGAP3-AS2	9192492	9194453	3
chr3	ENSG00000168137.15	SETD5	9397614	9479240	3
chr3	ENSG00000114026.21	OGG1	9749943	9788219	3
chr3	ENSG00000214021.15	TTLL3	9808085	9855138	3
chr3	ENSG00000171135.13	JAGN1	9890553	9894349	3
chr3	ENSG00000163701.18	IL17RE	9902618	9916402	3
chr3	ENSG00000163703.17	CRELD1	9933821	9945413	3
chr3	ENSG00000269894.1	RP11-1020A11.1	9935705	9936258	3
chr3	ENSG00000230082.1	PRRT3-AS1	9948066	9954787	3
chr3	ENSG00000206567.9	AC022007.5	10006417	10011209	3
chr3	ENSG00000134070.4	IRAK2	10164864	10243743	3
chr3	ENSG00000231177.4	LINC00852	10284418	10285674	3
chr3	ENSG00000157017.15	GHRL	10285746	10291451	3
chr3	ENSG00000240288.7	GHRLOS	10287944	10293449	3
chr3	ENSG00000157103.10	SLC6A1	10992723	11039247	3
chr3	ENSG00000196639.6	HRH1	11137092	11263557	3
chr3	ENSG00000157152.16	SYN2	12004401	12191400	3
chr3	ENSG00000157150.4	TIMP4	12153050	12159351	3
chr3	ENSG00000132170.19	PPARG	12287367	12434356	3
chr3	ENSG00000088726.15	TMEM40	12733524	12769457	3
chr3	ENSG00000272263.1	RP11-767C1.2	12832218	12832728	3
chr3	ENSG00000163520.13	FBLN2	13549130	13638422	3
chr3	ENSG00000154764.5	WNT7A	13816257	13880121	3
chr3	ENSG00000163528.12	CHCHD4	14112076	14124870	3
chr3	ENSG00000251576.1	LINC01267	14348450	14352568	3
chr3	ENSG00000131389.16	SLC6A6	14402575	14489110	3
chr3	ENSG00000144596.12	GRIP2	14489349	14556075	3
chr3	ENSG00000131370.15	SH3BP5	15262157	15341368	3
chr3	ENSG00000206561.12	COLQ	15450132	15521751	3
chr3	ENSG00000131386.17	GALNT15	16174648	16231992	3
chr3	ENSG00000271964.1	RP11-415F23.2	16314438	16314987	3
chr3	ENSG00000272529.1	RP11-415F23.4	16345125	16346440	3
chr3	ENSG00000163576.17	EFHB	19879471	19947025	3
chr3	ENSG00000151789.10	ZNF385D	21412221	22373321	3
chr3	ENSG00000132967.9	HMGB1P5	22381818	22382929	3
chr3	ENSG00000231395.1	ARL4AP4	23878980	23879498	3
chr3	ENSG00000174738.12	NR1D2	23945259	23980618	3
chr3	ENSG00000077092.18	RARB	25174331	25597904	3
chr3	ENSG00000151093.7	OXSM	25789766	25794534	3
chr3	ENSG00000163491.16	NEK10	27110084	27369460	3
chr3	ENSG00000033867.16	SLC4A7	27372720	27484420	3
chr3	ENSG00000271943.1	RP11-222K16.1	27638314	27638776	3
chr3	ENSG00000272282.1	LINC02084	27712909	27714005	3
chr3	ENSG00000163508.12	EOMES	27715948	27722711	3
chr3	ENSG00000144642.21	RBMS3	28574790	30010391	3
chr3	ENSG00000235904.2	RBMS3-AS3	29264193	29290726	3
chr3	ENSG00000261468.1	RP11-1024P17.1	30697660	30699576	3
chr3	ENSG00000152642.10	GPD1L	32105688	32168713	3
chr3	ENSG00000236732.1	AC094019.4	32151082	32151895	3
chr3	ENSG00000261572.1	RP11-384L8.1	32236687	32238578	3
chr3	ENSG00000170293.8	CMTM8	32238678	32370325	3
chr3	ENSG00000183813.6	CCR4	32951573	32956349	3
chr3	ENSG00000170266.15	GLB1	32996607	33097230	3
chr3	ENSG00000173705.8	SUSD5	33150041	33219215	3
chr3	ENSG00000271324.1	RP11-10C24.2	33793643	33794145	3
chr3	ENSG00000271643.1	RP11-10C24.3	33795687	33796950	3
chr3	ENSG00000271020.1	RP11-10C24.1	33797148	33797681	3
chr3	ENSG00000144681.10	STAC	36380343	36548007	3
chr3	ENSG00000168016.13	TRANK1	36826819	36945057	3
chr3	ENSG00000224858.5	RPL29P11	37016522	37017014	3
chr3	ENSG00000224080.1	UBE2FP1	37143511	37143958	3
chr3	ENSG00000271993.1	RP11-285J16.1	37182106	37182734	3
chr3	ENSG00000270194.1	RP11-259K5.2	37241788	37244177	3
chr3	ENSG00000198590.11	C3orf35	37386268	37435497	3
chr3	ENSG00000236411.1	NDUFAF4P3	37789920	37790445	3
chr3	ENSG00000136059.14	VILL	37988058	38007188	3
chr3	ENSG00000008226.19	DLEC1	38039204	38123549	3
chr3	ENSG00000157036.12	EXOG	38496126	38525951	3
chr3	ENSG00000168026.18	TTC21A	39109084	39138902	3
chr3	ENSG00000144655.14	CSRNP1	39141854	39146722	3
chr3	ENSG00000168334.8	XIRP1	39183209	39192596	3
chr3	ENSG00000168329.13	CX3CR1	39263493	39281735	3
chr3	ENSG00000144659.10	SLC25A38	39383347	39397351	3
chr3	ENSG00000202363.1	SNORA62	39411053	39411206	3
chr3	ENSG00000170011.13	MYRIP	39808913	40260321	3
chr3	ENSG00000168032.8	ENTPD3	40387155	40428619	3
chr3	ENSG00000234287.1	RP11-761N21.2	40761544	40761799	3
chr3	ENSG00000168038.10	ULK4	41246598	41962430	3
chr3	ENSG00000187094.11	CCK	42257824	42264907	3
chr3	ENSG00000114812.12	VIPR1	42489298	42537573	3
chr3	ENSG00000232354.8	VIPR1-AS1	42506464	42533258	3
chr3	ENSG00000010282.14	HHATL	42693076	42702827	3
chr3	ENSG00000230970.3	HHATL-AS1	42704148	42706776	3
chr3	ENSG00000244607.5	CCDC13	42708268	42773204	3
chr3	ENSG00000173811.10	CCDC13-AS1	42732574	42746768	3
chr3	ENSG00000182983.14	ZNF662	42905730	42917641	3
chr3	ENSG00000144649.8	FAM198A	42979266	43060211	3
chr3	ENSG00000163788.13	SNRK	43286511	43424764	3
chr3	ENSG00000271941.1	RP11-188P20.3	43346922	43347338	3
chr3	ENSG00000234617.1	SNRK-AS1	43351330	43351962	3
chr3	ENSG00000280435.1	RP4-555D20.1	44115817	44117298	3
chr3	ENSG00000261786.1	RP4-555D20.2	44117487	44122365	3
chr3	ENSG00000225873.3	LINC00694	44421126	44429065	3
chr3	ENSG00000196345.12	ZKSCAN7	44555192	44583483	3
chr3	ENSG00000196653.11	ZNF502	44712642	44723831	3
chr3	ENSG00000186446.11	ZNF501	44729595	44737083	3
chr3	ENSG00000163808.16	KIF15	44761716	44873376	3
chr3	ENSG00000169964.7	TMEM42	44861868	44865670	3
chr3	ENSG00000163815.5	CLEC3B	45026182	45036071	3
chr3	ENSG00000163814.7	CDCP1	45082277	45146422	3
chr3	ENSG00000224094.1	RPS24P8	45159773	45160175	3
chr3	ENSG00000249992.1	TMEM158	45224465	45226278	3
chr3	ENSG00000244357.3	RN7SL145P	45742674	45742970	3
chr3	ENSG00000279017.1	RP11-697K23.3	45749626	45750651	3
chr3	ENSG00000163817.15	SLC6A20	45755449	45796535	3
chr3	ENSG00000163818.16	LZTFL1	45823315	45916042	3
chr3	ENSG00000172215.5	CXCR6	45940932	45948353	3
chr3	ENSG00000163823.3	CCR1	46201708	46208396	3
chr3	ENSG00000121807.5	CCR2	46353733	46360928	3
chr3	ENSG00000223552.1	RP11-24F11.2	46364954	46407059	3
chr3	ENSG00000160791.13	CCR5	46370853	46376206	3
chr3	ENSG00000121797.9	CCRL2	46407162	46412997	3
chr3	ENSG00000283646.1	LINC02009	46416523	46423591	3
chr3	ENSG00000012223.12	LTF	46435644	46485234	3
chr3	ENSG00000178038.16	ALS2CL	46669188	46693704	3
chr3	ENSG00000181585.3	TMIE	46701332	46710886	3
chr3	ENSG00000188086.13	PRSS45	46742091	46744755	3
chr3	ENSG00000160808.9	MYL3	46857871	46882169	3
chr3	ENSG00000160801.13	PTH1R	46877745	46903799	3
chr3	ENSG00000160796.16	NBEAL2	46979682	47009703	3
chr3	ENSG00000236409.1	NRADDP	47011541	47013146	3
chr3	ENSG00000088727.12	KIF9	47228025	47283451	3
chr3	ENSG00000163832.15	ELP6	47495639	47513761	3
chr3	ENSG00000114646.9	CSPG5	47562238	47580792	3
chr3	ENSG00000164047.4	CAMP	48223346	48225491	3
chr3	ENSG00000164048.13	ZNF589	48241099	48299253	3
chr3	ENSG00000229759.1	MRPS18AP1	48256349	48256586	3
chr3	ENSG00000228638.1	FCF1P2	48290792	48291375	3
chr3	ENSG00000172113.8	NME6	48293263	48301685	3
chr3	ENSG00000164053.19	ATRIP	48446709	48465716	3
chr3	ENSG00000114268.11	PFKFB4	48517683	48561726	3
chr3	ENSG00000114270.17	COL7A1	48564072	48595267	3
chr3	ENSG00000225697.12	SLC26A6	48625722	48635493	3
chr3	ENSG00000271973.1	RP11-572O6.1	48672454	48672733	3
chr3	ENSG00000178537.9	SLC25A20	48856930	48898993	3
chr3	ENSG00000221883.2	ARIH2OS	48917787	48919385	3
chr3	ENSG00000223343.1	RP13-131K19.2	48989547	48989885	3
chr3	ENSG00000178149.16	DALRD3	49015953	49022293	3
chr3	ENSG00000272434.1	RP13-131K19.6	49029390	49029706	3
chr3	ENSG00000172046.18	USP19	49108045	49120938	3
chr3	ENSG00000177352.9	CCDC71	49162534	49166321	3
chr3	ENSG00000235908.1	RHOA-IT1	49365144	49367006	3
chr3	ENSG00000145022.4	TCTA	49412205	49416475	3
chr3	ENSG00000145020.15	AMT	49416774	49422753	3
chr3	ENSG00000164062.12	APEH	49674001	49683946	3
chr3	ENSG00000173531.15	MST1	49683963	49689498	3
chr3	ENSG00000173540.12	GMPPB	49719695	49723951	3
chr3	ENSG00000187492.8	CDHR4	49790731	49799835	3
chr3	ENSG00000185614.4	FAM212A	49803253	49805030	3
chr3	ENSG00000182179.12	UBA7	49805206	49813946	3
chr3	ENSG00000183763.8	TRAIP	49828598	49856574	3
chr3	ENSG00000164078.12	MST1R	49887001	49903844	3
chr3	ENSG00000164077.13	MON1A	49908861	49930173	3
chr3	ENSG00000004534.14	RBM6	49940006	50077252	3
chr3	ENSG00000281691.1	RBM5-AS1	50099602	50099981	3
chr3	ENSG00000001617.11	SEMA3F	50155044	50189075	3
chr3	ENSG00000213600.3	XXcos-LUCA16.1	50239617	50239984	3
chr3	ENSG00000232352.1	SEMA3B-AS1	50266640	50267371	3
chr3	ENSG00000012171.19	SEMA3B	50267557	50277546	3
chr3	ENSG00000114378.16	HYAL1	50299888	50312381	3
chr3	ENSG00000068001.13	HYAL2	50317789	50322906	3
chr3	ENSG00000068028.17	RASSF1	50329781	50340936	3
chr3	ENSG00000281358.1	RASSF1-AS1	50337572	50338300	3
chr3	ENSG00000004838.13	ZMYND10	50341228	50346852	3
chr3	ENSG00000114395.10	CYB561D2	50351091	50358212	3
chr3	ENSG00000007402.11	CACNA2D2	50362798	50504244	3
chr3	ENSG00000271858.5	CYB561D2	50365333	50368137	3
chr3	ENSG00000088543.14	C3orf18	50558024	50570930	3
chr3	ENSG00000114737.15	CISH	50606495	50611831	3
chr3	ENSG00000114738.10	MAPKAPK3	50611519	50649297	3
chr3	ENSG00000273356.1	LINC02019	50669988	50672048	3
chr3	ENSG00000145050.15	MANF	51385046	51389397	3
chr3	ENSG00000114767.6	RRP9	51933429	51941941	3
chr3	ENSG00000090097.21	PCBP4	51957504	51968410	3
chr3	ENSG00000243989.8	ACY1	51983409	51989202	3
chr3	ENSG00000164087.7	POC1A	52075252	52154690	3
chr3	ENSG00000114841.17	DNAH1	52316318	52400491	3
chr3	ENSG00000239557.1	RP11-168J18.6	52373651	52374882	3
chr3	ENSG00000010319.6	SEMA3G	52433052	52445085	3
chr3	ENSG00000114854.7	TNNC1	52451101	52454070	3
chr3	ENSG00000010327.10	STAB1	52495337	52524384	3
chr3	ENSG00000168268.10	NT5DC2	52524495	52535054	3
chr3	ENSG00000163938.16	GNL3	52681155	52694487	3
chr3	ENSG00000162267.12	ITIH3	52794767	52809009	3
chr3	ENSG00000055955.15	ITIH4	52812974	52830739	3
chr3	ENSG00000272573.5	MUSTN1	52833113	52835219	3
chr3	ENSG00000279144.1	RP11-894J14.2	52848084	52848553	3
chr3	ENSG00000163931.15	TKT	53224706	53256031	3
chr3	ENSG00000157388.15	CACNA1D	53328962	53812334	3
chr3	ENSG00000271916.1	RP11-884K10.6	53797763	53798019	3
chr3	ENSG00000056736.9	IL17RB	53846579	53865800	3
chr3	ENSG00000157445.14	CACNA2D3	54122546	55074557	3
chr3	ENSG00000114251.14	WNT5A	55465714	55490539	3
chr3	ENSG00000174844.14	DNAH12	57293698	57544344	3
chr3	ENSG00000136068.14	FLNB	58008399	58172251	3
chr3	ENSG00000244161.1	FLNB-AS1	58162546	58170574	3
chr3	ENSG00000163687.13	DNASE1L3	58192256	58214697	3
chr3	ENSG00000163686.14	ABHD6	58237505	58295693	3
chr3	ENSG00000272182.1	RP11-802O23.3	58428254	58428815	3
chr3	ENSG00000168306.12	ACOX2	58505135	58537319	3
chr3	ENSG00000168309.16	FAM107A	58564116	58627610	3
chr3	ENSG00000243384.1	RP11-475O23.2	58572743	58574319	3
chr3	ENSG00000198643.6	FAM3D	58633945	58666848	3
chr3	ENSG00000144724.19	PTPRG	61561568	62297613	3
chr3	ENSG00000114405.10	C3orf14	62318972	62336213	3
chr3	ENSG00000188817.7	SNTN	63652667	63679020	3
chr3	ENSG00000224479.6	AC136289.1	63741826	63827445	3
chr3	ENSG00000239653.1	PSMD6-AS2	64004021	64012148	3
chr3	ENSG00000271843.1	RP11-245J9.5	64008081	64008692	3
chr3	ENSG00000243410.1	PSMD6-AS1	64015884	64016246	3
chr3	ENSG00000272181.1	RP11-245J9.6	64019507	64019925	3
chr3	ENSG00000163637.12	PRICKLE2	64092241	64445476	3
chr3	ENSG00000163638.13	ADAMTS9	64515653	64688000	3
chr3	ENSG00000241158.5	ADAMTS9-AS1	64561321	64592757	3
chr3	ENSG00000241684.5	ADAMTS9-AS2	64684908	65011468	3
chr3	ENSG00000270059.1	RP11-88H12.2	65359267	65359717	3
chr3	ENSG00000144749.13	LRIG1	66378927	66501263	3
chr3	ENSG00000163378.13	EOGT	68975213	69013940	3
chr3	ENSG00000244513.6	CTD-2013N24.2	69013961	69056611	3
chr3	ENSG00000270562.1	RP11-154H23.3	71584942	71587409	3
chr3	ENSG00000170837.2	GPR27	71754049	71756496	3
chr3	ENSG00000163421.8	PROK2	71771655	71785206	3
chr3	ENSG00000172986.12	GXYLT2	72888072	72976926	3
chr3	ENSG00000242960.1	FTH1P23	72929043	72929593	3
chr3	ENSG00000255423.1	EBLN2	73061658	73063337	3
chr3	ENSG00000121440.14	PDZRN3	73382432	73624409	3
chr3	ENSG00000113805.8	CNTN3	74262567	74521140	3
chr3	ENSG00000213300.5	HNRNPA3P6	75214630	75215636	3
chr3	ENSG00000244026.6	FAM86DP	75421551	75435110	3
chr3	ENSG00000242516.1	LINC00960	75672390	75679303	3
chr3	ENSG00000185008.17	ROBO2	75906694	77649964	3
chr3	ENSG00000169855.19	ROBO1	78597239	79767815	3
chr3	ENSG00000114480.12	GBE1	81489698	81762161	3
chr3	ENSG00000206538.8	VGLL3	86876387	86991119	3
chr3	ENSG00000044524.10	EPHA3	89107523	89482134	3
chr3	ENSG00000178750.2	STX19	94014368	94028610	3
chr3	ENSG00000178700.7	DHFR2	94047835	94063389	3
chr3	ENSG00000269028.3	MTRNR2L12	96617187	96618236	3
chr3	ENSG00000113966.9	ARL6	97764520	97801242	3
chr3	ENSG00000154165.4	GPR15	98531898	98533150	3
chr3	ENSG00000064225.12	ST3GAL6	98732235	98821201	3
chr3	ENSG00000144810.15	COL8A1	99638474	99799226	3
chr3	ENSG00000168386.18	FILIP1L	99830140	100114513	3
chr3	ENSG00000206535.7	LNP1	100401398	100456319	3
chr3	ENSG00000181458.10	TMEM45A	100492618	100577444	3
chr3	ENSG00000154175.16	ABI3BP	100749155	100993515	3
chr3	ENSG00000174173.6	TRMT10C	101561861	101566446	3
chr3	ENSG00000242299.1	RP11-234A1.1	101576488	101576947	3
chr3	ENSG00000244119.1	PDCL3P4	101712471	101713191	3
chr3	ENSG00000144802.11	NFKBIZ	101827990	101861022	3
chr3	ENSG00000170017.12	ALCAM	105366908	105576900	3
chr3	ENSG00000114423.18	CBLB	105655460	105869552	3
chr3	ENSG00000243701.5	DUBR	107240691	107326964	3
chr3	ENSG00000241218.1	RP11-446H18.1	107327829	107329197	3
chr3	ENSG00000272597.1	RP11-446H18.6	107329429	107329962	3
chr3	ENSG00000114455.13	HHLA2	108296489	108378285	3
chr3	ENSG00000198919.12	DZIP3	108589681	108694846	3
chr3	ENSG00000163519.13	TRAT1	108822697	108855005	3
chr3	ENSG00000153283.12	CD96	111292718	111665750	3
chr3	ENSG00000177494.5	ZBED2	111592899	111595443	3
chr3	ENSG00000144824.20	PHLDB2	111859179	111976517	3
chr3	ENSG00000144834.13	TAGLN3	111998663	112013887	3
chr3	ENSG00000114529.12	C3orf52	112086334	112131004	3
chr3	ENSG00000174500.12	GCSAM	112120840	112133305	3
chr3	ENSG00000261488.1	RP11-757F18.5	112133422	112135359	3
chr3	ENSG00000091972.18	CD200	112332840	112362812	3
chr3	ENSG00000138459.8	SLC35A5	112562046	112585577	3
chr3	ENSG00000091986.15	CCDC80	112596793	112649530	3
chr3	ENSG00000163606.10	CD200R1	112921208	112975122	3
chr3	ENSG00000144857.14	BOC	113211002	113286946	3
chr3	ENSG00000206530.10	CFAP44	113287459	113441610	3
chr3	ENSG00000178075.19	GRAMD1C	113828181	113947004	3
chr3	ENSG00000163617.10	CCDC191	113964136	114056613	3
chr3	ENSG00000174255.6	ZNF80	114236204	114237578	3
chr3	ENSG00000181847.11	TIGIT	114276912	114310288	3
chr3	ENSG00000185565.11	LSAMP	115802362	117139389	3
chr3	ENSG00000239268.2	RP11-384F7.2	117672153	117997592	3
chr3	ENSG00000114638.7	UPK1B	119173516	119205153	3
chr3	ENSG00000242829.1	RPS26P21	119298664	119299012	3
chr3	ENSG00000241155.1	ARHGAP31-AS1	119314292	119322760	3
chr3	ENSG00000121594.11	CD80	119525090	119559602	3
chr3	ENSG00000144837.8	PLA1A	119597841	119629811	3
chr3	ENSG00000121577.13	POPDC2	119636456	119665324	3
chr3	ENSG00000183833.16	MAATS1	119703021	119767102	3
chr3	ENSG00000163430.11	FSTL1	120392292	120451253	3
chr3	ENSG00000113924.11	HGD	120628172	120682571	3
chr3	ENSG00000153767.9	GTF2E1	120749744	120783069	3
chr3	ENSG00000180353.10	HCLS1	121631398	121660927	3
chr3	ENSG00000145088.8	EAF2	121835182	121886526	3
chr3	ENSG00000163406.10	SLC15A2	121894088	121944102	3
chr3	ENSG00000145103.12	ILDR1	121987322	122022204	3
chr3	ENSG00000114013.15	CD86	122055365	122121139	3
